Date,Close
2024-07-19,6.35
2024-07-20,6.34
2024-07-21,6.42
2024-07-22,6.11
2024-07-23,5.92
2024-07-24,5.75
2024-07-25,5.75
2024-07-26,5.87
2024-07-27,5.83
2024-07-28,5.72
2024-07-29,5.65
2024-07-30,5.52
2024-07-31,5.39
2024-08-01,5.34
2024-08-02,5.12
2024-08-03,5.04
2024-08-04,4.68
2024-08-05,4.21
2024-08-06,4.51
2024-08-07,4.57
2024-08-08,4.88
2024-08-09,4.79
2024-08-10,4.76
2024-08-11,4.50
2024-08-12,4.59
2024-08-13,4.55
2024-08-14,4.39
2024-08-15,4.28
2024-08-16,4.30
2024-08-17,4.36
2024-08-18,4.39
2024-08-19,4.48
2024-08-20,4.53
2024-08-21,4.67
2024-08-22,4.69
2024-08-23,4.90
2024-08-24,4.99
2024-08-25,4.82
2024-08-26,4.56
2024-08-27,4.38
2024-08-28,4.26
2024-08-29,4.25
2024-08-30,4.28
2024-08-31,4.26
2024-09-01,4.07
2024-09-02,4.21
2024-09-03,4.06
2024-09-04,4.11
2024-09-05,4.02
2024-09-06,3.96
2024-09-07,4.08
2024-09-08,4.16
2024-09-09,4.29
2024-09-10,4.26
2024-09-11,4.19
2024-09-12,4.29
2024-09-13,4.43
2024-09-14,4.44
2024-09-15,4.40
2024-09-16,4.20
2024-09-17,4.16
2024-09-18,4.17
2024-09-19,4.26
2024-09-20,4.34
2024-09-21,4.47
2024-09-22,4.31
2024-09-23,4.46
2024-09-24,4.64
2024-09-25,4.64
2024-09-26,4.82
2024-09-27,4.89
2024-09-28,4.81
2024-09-29,4.77
2024-09-30,4.44
2024-10-01,4.16
2024-10-02,4.10
2024-10-03,4.13
2024-10-04,4.19
2024-10-05,4.14
2024-10-06,4.19
2024-10-07,4.14
2024-10-08,4.10
2024-10-09,4.02
2024-10-10,4.07
2024-10-11,4.17
2024-10-12,4.21
2024-10-13,4.16
2024-10-14,4.37
2024-10-15,4.40
2024-10-16,4.32
2024-10-17,4.19
2024-10-18,4.31
2024-10-19,4.43
2024-10-20,4.57
2024-10-21,4.38
2024-10-22,4.32
2024-10-23,4.19
2024-10-24,4.20
2024-10-25,3.99
2024-10-26,4.03
2024-10-27,4.12
2024-10-28,4.13
2024-10-29,4.19
2024-10-30,4.19
2024-10-31,3.96
2024-11-01,3.91
2024-11-02,3.90
2024-11-03,3.79
2024-11-04,3.75
2024-11-05,3.86
2024-11-06,4.12
2024-11-07,4.16
2024-11-08,4.33
2024-11-09,4.63
2024-11-10,5.25
2024-11-11,5.71
2024-11-12,5.33
2024-11-13,5.08
2024-11-14,4.77
2024-11-15,5.14
2024-11-16,5.76
2024-11-17,5.42
2024-11-18,6.01
2024-11-19,5.81
2024-11-20,5.72
2024-11-21,5.94
2024-11-22,6.66
2024-11-23,8.51
2024-11-24,8.81
2024-11-25,8.24
2024-11-26,8.08
2024-11-27,8.46
2024-11-28,8.62
2024-11-29,9.04
2024-11-30,8.97
2024-12-01,9.31
2024-12-02,9.99
2024-12-03,9.83
2024-12-04,10.53
2024-12-05,10.52
2024-12-06,10.71
2024-12-07,10.63
2024-12-08,10.41
2024-12-09,8.51
2024-12-10,8.40
2024-12-11,9.01
2024-12-12,9.06
2024-12-13,9.09
2024-12-14,8.55
2024-12-15,9.03
2024-12-16,8.75
2024-12-17,8.48
2024-12-18,7.69
2024-12-19,6.97
2024-12-20,7.29
2024-12-21,6.97
2024-12-22,6.83
2024-12-23,7.37
2024-12-24,7.56
2024-12-25,7.49
2024-12-26,6.93
2024-12-27,6.90
2024-12-28,7.10
2024-12-29,6.86
2024-12-30,6.70
2024-12-31,6.63
2025-01-01,7.03
2025-01-02,7.17
2025-01-03,7.75
2025-01-04,7.68
2025-01-05,7.68
2025-01-06,7.77
2025-01-07,7.02
2025-01-08,6.76
2025-01-09,6.56
2025-01-10,6.74
2025-01-11,6.74
2025-01-12,6.63
2025-01-13,6.40
2025-01-14,6.66
2025-01-15,7.16
2025-01-16,7.15
2025-01-17,7.51
2025-01-18,7.04
2025-01-19,6.23
2025-01-20,6.37
2025-01-21,6.63
2025-01-22,6.44
2025-01-23,6.35
2025-01-24,6.32
2025-01-25,6.32
2025-01-26,6.18
2025-01-27,5.94
2025-01-28,5.66
2025-01-29,5.76
2025-01-30,6.13
2025-01-31,6.32
2025-02-01,5.92
2025-02-02,5.15
2025-02-03,5.19
2025-02-04,4.75
2025-02-05,4.69
2025-02-06,4.49
2025-02-07,4.59
2025-02-08,4.75
2025-02-09,4.77
2025-02-10,4.84
2025-02-11,4.81
2025-02-12,5.23
2025-02-13,5.13
2025-02-14,5.19
2025-02-15,5.02
2025-02-16,4.88
2025-02-17,4.89
2025-02-18,4.76
2025-02-19,4.88
2025-02-20,5.05
2025-02-21,5.06
2025-02-22,5.04
2025-02-23,4.96
2025-02-24,4.41
2025-02-25,4.63
2025-02-26,4.74
2025-02-27,4.93
2025-02-28,4.71
2025-03-01,4.66
2025-03-02,5.20
2025-03-03,4.47
2025-03-04,4.33
2025-03-05,4.51
