Date,Close
2024-04-04,3330.04
2024-04-05,3318.89
2024-04-06,3354.18
2024-04-07,3453.49
2024-04-08,3695.29
2024-04-09,3505.16
2024-04-10,3543.74
2024-04-11,3505.25
2024-04-12,3243.03
2024-04-13,3004.90
2024-04-14,3156.94
2024-04-15,3101.60
2024-04-16,3084.92
2024-04-17,2984.73
2024-04-18,3066.03
2024-04-19,3059.28
2024-04-20,3157.63
2024-04-21,3147.29
2024-04-22,3201.65
2024-04-23,3219.91
2024-04-24,3139.81
2024-04-25,3156.51
2024-04-26,3130.16
2024-04-27,3252.17
2024-04-28,3262.77
2024-04-29,3215.43
2024-04-30,3012.29
2024-05-01,2969.78
2024-05-02,2988.17
2024-05-03,3103.54
2024-05-04,3117.58
2024-05-05,3137.25
2024-05-06,3062.73
2024-05-07,3006.58
2024-05-08,2973.66
2024-05-09,3036.02
2024-05-10,2909.79
2024-05-11,2911.60
2024-05-12,2928.70
2024-05-13,2949.36
2024-05-14,2881.16
2024-05-15,3037.06
2024-05-16,2945.13
2024-05-17,3094.12
2024-05-18,3122.95
2024-05-19,3071.84
2024-05-20,3663.86
2024-05-21,3789.31
2024-05-22,3737.22
2024-05-23,3776.93
2024-05-24,3726.93
2024-05-25,3749.24
2024-05-26,3825.90
2024-05-27,3892.01
2024-05-28,3840.26
2024-05-29,3763.20
2024-05-30,3746.85
2024-05-31,3760.03
2024-06-01,3813.20
2024-06-02,3780.90
2024-06-03,3766.39
2024-06-04,3812.52
2024-06-05,3864.26
2024-06-06,3811.61
2024-06-07,3678.63
2024-06-08,3680.95
2024-06-09,3705.90
2024-06-10,3666.72
2024-06-11,3498.33
2024-06-12,3559.62
2024-06-13,3469.28
2024-06-14,3480.27
2024-06-15,3565.55
2024-06-16,3620.56
2024-06-17,3511.38
2024-06-18,3483.68
2024-06-19,3559.35
2024-06-20,3511.09
2024-06-21,3516.08
2024-06-22,3494.81
2024-06-23,3418.61
2024-06-24,3350.26
2024-06-25,3395.03
2024-06-26,3369.48
2024-06-27,3444.80
2024-06-28,3373.64
2024-06-29,3372.97
2024-06-30,3432.89
2024-07-01,3440.34
2024-07-02,3416.35
2024-07-03,3292.92
2024-07-04,3054.52
2024-07-05,2981.60
2024-07-06,3069.38
2024-07-07,2929.39
2024-07-08,3018.73
2024-07-09,3064.03
2024-07-10,3102.22
2024-07-11,3100.33
2024-07-12,3134.16
2024-07-13,3177.20
2024-07-14,3244.08
2024-07-15,3489.55
2024-07-16,3443.51
2024-07-17,3388.75
2024-07-18,3426.26
2024-07-19,3505.73
2024-07-20,3519.30
2024-07-21,3536.61
2024-07-22,3440.42
2024-07-23,3482.00
2024-07-24,3336.34
2024-07-25,3174.43
2024-07-26,3275.95
2024-07-27,3247.61
2024-07-28,3271.46
2024-07-29,3320.54
2024-07-30,3278.67
2024-07-31,3231.30
2024-08-01,3201.56
2024-08-02,2986.01
2024-08-03,2903.39
2024-08-04,2686.40
2024-08-05,2417.21
2024-08-06,2458.72
2024-08-07,2336.59
2024-08-08,2683.35
2024-08-09,2599.60
2024-08-10,2610.02
2024-08-11,2553.25
2024-08-12,2724.43
2024-08-13,2703.67
2024-08-14,2662.91
2024-08-15,2570.09
2024-08-16,2593.19
2024-08-17,2614.55
2024-08-18,2613.36
2024-08-19,2637.31
2024-08-20,2573.11
2024-08-21,2631.40
2024-08-22,2622.95
2024-08-23,2764.45
2024-08-24,2769.39
2024-08-25,2749.16
2024-08-26,2681.34
2024-08-27,2458.73
2024-08-28,2528.42
2024-08-29,2528.79
2024-08-30,2525.82
2024-08-31,2513.39
2024-09-01,2427.90
2024-09-02,2538.19
2024-09-03,2420.60
2024-09-04,2448.98
2024-09-05,2367.74
2024-09-06,2223.88
2024-09-07,2274.11
2024-09-08,2297.29
2024-09-09,2358.48
2024-09-10,2389.58
2024-09-11,2339.84
2024-09-12,2361.78
2024-09-13,2441.61
2024-09-14,2418.60
2024-09-15,2320.90
2024-09-16,2295.28
2024-09-17,2341.71
2024-09-18,2369.73
2024-09-19,2464.75
2024-09-20,2561.07
2024-09-21,2615.86
2024-09-22,2582.86
2024-09-23,2648.55
2024-09-24,2654.35
2024-09-25,2579.39
2024-09-26,2632.20
2024-09-27,2695.90
2024-09-28,2677.54
2024-09-29,2659.35
2024-09-30,2603.06
2024-10-01,2448.92
2024-10-02,2365.23
2024-10-03,2349.79
2024-10-04,2414.79
2024-10-05,2415.63
2024-10-06,2439.96
2024-10-07,2421.80
2024-10-08,2439.84
2024-10-09,2368.28
2024-10-10,2383.86
2024-10-11,2436.51
2024-10-12,2476.52
2024-10-13,2467.68
2024-10-14,2628.90
2024-10-15,2606.02
2024-10-16,2611.10
2024-10-17,2604.27
2024-10-18,2641.55
2024-10-19,2648.66
2024-10-20,2746.36
2024-10-21,2665.71
2024-10-22,2620.20
2024-10-23,2509.10
2024-10-24,2534.50
2024-10-25,2435.93
2024-10-26,2479.60
2024-10-27,2505.94
2024-10-28,2565.35
2024-10-29,2637.96
2024-10-30,2657.37
2024-10-31,2515.80
2024-11-01,2511.89
2024-11-02,2491.07
2024-11-03,2456.43
2024-11-04,2397.03
2024-11-05,2422.65
2024-11-06,2724.17
2024-11-07,2895.59
2024-11-08,2962.30
2024-11-09,3131.14
2024-11-10,3191.33
2024-11-11,3374.81
2024-11-12,3246.26
2024-11-13,3192.60
2024-11-14,3058.95
2024-11-15,3103.04
2024-11-16,3133.27
2024-11-17,3075.66
2024-11-18,3207.86
2024-11-19,3111.38
2024-11-20,3072.19
2024-11-21,3361.05
2024-11-22,3331.60
2024-11-23,3396.22
2024-11-24,3363.66
2024-11-25,3413.54
2024-11-26,3326.52
2024-11-27,3657.25
2024-11-28,3579.81
2024-11-29,3593.49
2024-11-30,3705.71
2024-12-01,3711.17
2024-12-02,3644.20
2024-12-03,3620.71
2024-12-04,3841.33
2024-12-05,3811.01
2024-12-06,4005.81
2024-12-07,4002.69
2024-12-08,4005.70
2024-12-09,3718.69
2024-12-10,3631.83
2024-12-11,3832.82
2024-12-12,3883.10
2024-12-13,3911.21
2024-12-14,3868.41
2024-12-15,3951.94
2024-12-16,3987.48
2024-12-17,3886.77
2024-12-18,3618.79
2024-12-19,3417.93
2024-12-20,3472.55
2024-12-21,3337.22
2024-12-22,3277.54
2024-12-23,3415.79
2024-12-24,3492.05
2024-12-25,3493.24
2024-12-26,3331.23
2024-12-27,3328.92
2024-12-28,3397.90
2024-12-29,3349.51
2024-12-30,3356.39
2024-12-31,3332.53
2025-01-01,3353.50
2025-01-02,3451.39
2025-01-03,3605.01
2025-01-04,3657.71
2025-01-05,3634.10
2025-01-06,3688.61
2025-01-07,3381.58
2025-01-08,3326.33
2025-01-09,3219.43
2025-01-10,3267.49
2025-01-11,3282.22
2025-01-12,3265.95
2025-01-13,3135.50
2025-01-14,3223.68
2025-01-15,3450.54
2025-01-16,3308.35
2025-01-17,3474.11
2025-01-18,3305.79
2025-01-19,3208.96
2025-01-20,3278.04
2025-01-21,3327.41
2025-01-22,3240.22
2025-01-23,3334.71
2025-01-24,3309.55
2025-01-25,3317.27
2025-01-26,3236.13
2025-01-27,3178.92
2025-01-28,3077.11
2025-01-29,3113.00
2025-01-30,3247.78
2025-01-31,3298.27
2025-02-01,3118.33
2025-02-02,2868.69
2025-02-03,2884.57
2025-02-04,2735.05
2025-02-05,2787.78
2025-02-06,2688.40
2025-02-07,2622.21
2025-02-08,2632.31
2025-02-09,2628.72
2025-02-10,2661.17
2025-02-11,2602.78
2025-02-12,2736.90
2025-02-13,2675.90
2025-02-14,2726.09
2025-02-15,2693.56
2025-02-16,2663.32
2025-02-17,2743.20
2025-02-18,2669.34
2025-02-19,2715.77
2025-02-20,2740.39
2025-02-21,2659.66
2025-02-22,2764.03
2025-02-23,2821.31
2025-02-24,2513.82
2025-02-25,2493.59
2025-02-26,2331.45
2025-02-27,2305.48
2025-02-28,2237.91
2025-03-01,2216.64
2025-03-02,2519.69
2025-03-03,2145.57
2025-03-04,2170.02
2025-03-05,2237.16
